District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
ARMADALE DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,63,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.025379585950183498
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,70,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03204966782808558
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,63,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.022492047454649965
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,11,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.020878808009869982
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,52,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.014087788596476969
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,29,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.08263991793001253
MANDURAH DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,53,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01828096813247838
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,23,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.037853228222050325
MIDLAND DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,65,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.025906529242493086
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,75,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.025367661980977636
PERTH DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,40,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.028761046039244446
PILBARA DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,20,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03628512854006785
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,29,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.015364726825753402
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2007-12-01,2007,December,13,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.02324043119938502
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,63,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.025379585950183498
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,80,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.036628191803526375
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,80,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.028561330101142812
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,16,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03036917528708361
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,16,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.01920076803072123
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,64,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0173388167341255
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,22,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.06269235153311296
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,65,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.02242005525681311
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,27,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0444363983476243
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,108,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.043044694741373124
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,73,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.024691190994818233
PERTH DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,47,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.033794229096112224
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,32,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05805620566410856
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,36,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01907345399059043
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-01-01,2008,January,12,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.021452705722509253
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,48,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.019336827390616
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,83,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.038001748996158616
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,122,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.04355602840424279
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,20,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03796146910885451
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,70,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.018964330802949767
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,22,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.06269235153311296
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,64,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.022075131329785214
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,23,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.037853228222050325
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,93,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.037066264916182416
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,81,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.027397074939455847
PERTH DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,59,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.04242254290788556
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,14,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.025399589978047494
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,34,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01801381765777985
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-02-01,2008,February,12,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.021452705722509253
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,53,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.021351080243805165
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,85,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.038917453791246774
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,117,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.04177094527292136
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,18,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03416532219796906
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,5,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.006000240009600384
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,63,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01706789772265479
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,43,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.12253505072381168
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,72,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.024834522746008367
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,24,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03949902075344382
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,89,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.035472016962798225
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,63,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.021308836064021213
PERTH DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,40,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.028761046039244446
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,20,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03628512854006785
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,20,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.010596363328105794
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-03-01,2008,March,14,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.025028156676260793
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,58,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.02336533309699433
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,71,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03250752022562966
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,88,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.03141746311125709
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,21,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03985954256429724
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,50,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.013545950573535548
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,23,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.06554200387552718
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,75,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.025869294527092048
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,20,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03291585062786985
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,81,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.03228352105602984
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,49,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.016573539160905388
PERTH DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,42,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.03019909834120667
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,29,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05261343638309838
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,16,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.008477090662484634
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-04-01,2008,April,11,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01966498024563348
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,53,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.021351080243805165
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,82,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03754389659861453
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,91,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.03248851299004995
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,21,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03985954256429724
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,54,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.014629626619418391
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,19,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.05414339450587028
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,69,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.023799750964924687
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,15,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.024686887970902387
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,64,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.025507967254147036
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,62,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.020970600570941512
PERTH DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,48,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.03451325524709334
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,28,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05079917995609499
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,24,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.012715635993726953
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-05-01,2008,May,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,48,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.019336827390616
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,72,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03296537262317374
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,75,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.026776246969821386
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,13,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.024674954920755433
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,8,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.009600384015360616
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,61,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01652605969971337
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,12,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.034195828108970705
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,73,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.02517944667303626
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,8,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.01316634025114794
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,87,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.034674892986106126
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,69,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.023338249022499424
PERTH DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,52,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.03738935985101778
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,27,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0489849235290916
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,18,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.009536726995295215
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-06-01,2008,June,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,59,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.023768183667632167
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,64,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0293025534428211
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,80,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.028561330101142812
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,15,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.028471101831640883
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,51,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01381686958500626
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,11,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.03134617576655648
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,67,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0231099031108689
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,17,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.02797847303368937
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,52,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.020725223393994466
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,64,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.021647071557100914
PERTH DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,47,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.033794229096112224
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,29,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05261343638309838
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,22,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.011655999660916374
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-07-01,2008,July,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.016089529291881937
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,74,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.029810942227199665
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,73,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03342322502071782
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,69,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.024634147212235676
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,13,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.024674954920755433
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,13,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.015600624024960999
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,58,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.015713302665301236
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,24,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.06839165621794141
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,49,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.016901272424366804
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,13,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.021395302908115404
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,60,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.02391371930076285
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,92,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.031117665363332568
PERTH DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,45,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.03235617679415
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,32,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05805620566410856
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,24,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.012715635993726953
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-08-01,2008,August,20,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.03575450953751542
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,46,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.01853112624934033
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,67,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.030676110635453342
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,68,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.02427713058597139
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,17,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03226724874252634
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,65,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01760973574559621
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,17,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.04844408982104183
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,52,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.017936044205450488
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,22,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03620743569065683
MIDLAND DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,45,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.017935289475572137
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,69,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.023338249022499424
PERTH DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,25,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01797565377452778
PILBARA DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,32,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05805620566410856
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,23,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.012185817827321662
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2008-09-01,2008,September,15,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.026815882153136565
ARMADALE DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,47,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.018933976819978167
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,68,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03113396303299742
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,83,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.029632379979935668
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,18,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03416532219796906
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,16,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.01920076803072123
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,48,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.013004112550594126
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,34,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.09688817964208365
MANDURAH DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,52,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.017936044205450488
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2008-10-01,2008,October,25,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.041144813284837316
