District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
MANDURAH DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,18,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.006208630686502092
MID WEST-GASCOYNE DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MIDLAND DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,13,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.005181305848498617
MIRRABOOKA DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,11,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.00372059042387672
PERTH DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,20,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.014380523019622223
PILBARA DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,19,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.010066545161700503
WHEATBELT DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.010726352861254626
ARMADALE DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,13,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.005237057418291833
CANNINGTON DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,10,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.004578523975440797
FREMANTLE DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,5,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0017850831313214258
GOLDFIELDS-ESPERANCE DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,10,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.018980734554427257
GREAT SOUTHERN DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,9,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.010800432017280691
JOONDALUP DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,16,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.004334704183531375
KIMBERLEY DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,8,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.022797218739313802
MANDURAH DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,17,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.005863706759474198
MID WEST-GASCOYNE DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,7,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.011520547719754448
MIDLAND DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,15,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.005978429825190712
MIRRABOOKA DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,17,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.005750003382354931
PERTH DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,22,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.015818575321584448
PILBARA DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,6,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.003178908998431738
WHEATBELT DISTRICT,Regulated Weapons Offences,2007-10-01,2007,October,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
ARMADALE DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,9,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0036256551357404998
CANNINGTON DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,10,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.004578523975440797
FREMANTLE DISTRICT,Regulated Weapons Offences,2007-11-01,2007,November,22,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.007854365777814273
