District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,7,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.011520547719754448
MIDLAND DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,2,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0007971239766920949
MIDLAND DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,22,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.008768363743613044
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,2,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0006764709861594036
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,52,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.017588245640144495
PERTH DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,2,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0014380523019622224
PERTH DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,81,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.05824111822947001
PILBARA DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,8,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.004238545331242317
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,44,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.023311999321832748
WHEATBELT DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
WHEATBELT DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Fraud & Related Offences,2009-03-01,2009,March,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
ARMADALE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,31,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.012488367689772833
CANNINGTON DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,16,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.007325638360705275
FREMANTLE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,12,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004284199515171422
FREMANTLE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,140,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.04998232767699992
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,4,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.007592293821770902
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,107,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.12840513620544822
JOONDALUP DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,43,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.011649517493240572
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,3,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.008548957027242676
MANDURAH DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000344923927027894
MANDURAH DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,19,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.006553554613529986
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,1,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0016457925313934924
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,15,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.024686887970902387
MIDLAND DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,17,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.006775553801882807
MIDLAND DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,48,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.01913097544061028
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0003382354930797018
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,153,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.051750030441194375
PERTH DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,1,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0007190261509811112
PERTH DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,98,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.07046456279614889
PILBARA DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,81,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.1469547705872748
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,31,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01642436315856398
WHEATBELT DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Fraud & Related Offences,2009-04-01,2009,April,11,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01966498024563348
ARMADALE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,64,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.025782436520821333
CANNINGTON DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,131,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.05997866407827444
FREMANTLE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,79,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.028204313474878527
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,2,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.003796146910885451
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,9,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.010800432017280691
JOONDALUP DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,1,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00027091901147071094
JOONDALUP DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,66,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.017880654757066922
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,5,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.014248261712071126
MANDURAH DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,59,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.020350511694645745
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,4,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.00658317012557397
MIDLAND DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,4,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0015942479533841898
MIDLAND DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,55,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.02192090935903261
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,13,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.004397061410036124
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,112,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0378823752249266
PERTH DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,3,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0021570784529433337
PERTH DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,262,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.18838485155705112
PILBARA DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
PILBARA DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,15,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007947272496079346
WHEATBELT DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Fraud & Related Offences,2009-05-01,2009,May,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.008938627384378854
ARMADALE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,10,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.004028505706378333
CANNINGTON DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,84,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0384596013937027
FREMANTLE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,23,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.008211382404078559
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,9,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.01708266109898453
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,17,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.02040081603264131
JOONDALUP DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,87,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.023569953997951854
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,4,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.011398609369656901
MANDURAH DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000344923927027894
MANDURAH DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,29,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.010002793883808926
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.003291585062786985
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,3,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.004937377594180477
MIDLAND DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,1,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00039856198834604744
MIDLAND DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0
MIDLAND DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,20,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00797123976692095
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,4,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0013529419723188071
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0
MIRRABOOKA DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,78,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.026382368460216743
PERTH DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,4,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0028761046039244447
PERTH DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0
PERTH DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,103,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.07405969355105445
PILBARA DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0
PILBARA DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,7,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.012699794989023747
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0
SOUTH WEST DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,14,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007417454329674056
WHEATBELT DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,0,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0
WHEATBELT DISTRICT,Fraud & Related Offences,2009-06-01,2009,June,7,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.012514078338130397
ARMADALE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0004028505706378333
ARMADALE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0
ARMADALE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,122,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.04914776961781567
CANNINGTON DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0004578523975440797
CANNINGTON DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0
CANNINGTON DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,87,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.03983315858633493
FREMANTLE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
FREMANTLE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0
FREMANTLE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,26,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.009282432282871414
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.0
GOLDFIELDS-ESPERANCE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,6,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.011388440732656354
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0
GREAT SOUTHERN DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,38,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.04560182407296292
JOONDALUP DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0
JOONDALUP DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,53,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01435870760794768
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0
KIMBERLEY DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,2,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.0056993046848284505
MANDURAH DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,2,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.000689847854055788
MANDURAH DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0
MANDURAH DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,50,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.0172461963513947
MID WEST-GASCOYNE DISTRICT,Fraud & Related Offences,2009-07-01,2009,July,0,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0
